DATE,CPALTT01USM661S
1976-11-01,24.513009615344
1976-12-01,24.6395828147348
1977-01-01,24.7661560141256
1977-02-01,25.0193024129071
1977-03-01,25.1458756122978
1977-04-01,25.3146398781522
1977-05-01,25.3990220110794
1977-06-01,25.5255952104701
1977-07-01,25.6521684098609
1977-08-01,25.7787416092517
1977-09-01,25.8631237421788
1977-10-01,25.9896969415696
1977-11-01,26.1584612074239
1977-12-01,26.2850344068147
1978-01-01,26.453798672669
1978-02-01,26.5803718720598
1978-03-01,26.7491361379142
1978-04-01,26.9600914702321
1978-05-01,27.2132378690136
1978-06-01,27.4241932013315
1978-07-01,27.6351485336495
1978-08-01,27.8039127995038
1978-09-01,28.0570591982853
1978-10-01,28.3102055970669
1978-11-01,28.4789698629212
1978-12-01,28.6477341287756
1979-01-01,28.9008805275571
1979-02-01,29.1962179928022
1979-03-01,29.4915554580473
1979-04-01,29.7868929232924
1979-05-01,30.1244214550011
1979-06-01,30.4619499867098
1979-07-01,30.7994785184185
1979-08-01,31.0948159836636
1979-09-01,31.3901534489087
1979-10-01,31.7276819806174
1979-11-01,32.0652105123261
1979-12-01,32.4449301104984
1980-01-01,32.9090318415979
1980-02-01,33.3309425062337
1980-03-01,33.7950442373332
1980-04-01,34.1325727690419
1980-05-01,34.4701013007506
1980-06-01,34.8076298324593
1980-07-01,34.8498208989229
1980-08-01,35.1029672977044
1980-09-01,35.3983047629495
1980-10-01,35.7358332946582
1980-11-01,36.1155528928305
1980-12-01,36.4530814245392
1981-01-01,36.7906099562479
1981-02-01,37.1281384879566
1981-03-01,37.3812848867381
1981-04-01,37.592240219056
1981-05-01,37.8453866178375
1981-06-01,38.1829151495462
1981-07-01,38.6048258141821
1981-08-01,38.9001632794272
1981-09-01,39.2798828775995
1981-10-01,39.4064560769902
1981-11-01,39.5752203428446
1981-12-01,39.7017935422354
1982-01-01,39.8283667416261
1982-02-01,39.9549399410169
1982-03-01,39.9549399410169
1982-04-01,40.0815131404076
1982-05-01,40.4612327385799
1982-06-01,40.9253344696794
1982-07-01,41.1362898019973
1982-08-01,41.2206719349245
1982-09-01,41.2206719349245
1982-10-01,41.3894362007788
1982-11-01,41.3472451343152
1982-12-01,41.2206719349245
1983-01-01,41.3050540678517
1983-02-01,41.3472451343152
1983-03-01,41.3894362007788
1983-04-01,41.684773666024
1983-05-01,41.8535379318783
1983-06-01,41.9379200648055
1983-07-01,42.1066843306598
1983-08-01,42.2332575300506
1983-09-01,42.3598307294413
1983-10-01,42.5285949952957
1983-11-01,42.6551681946864
1983-12-01,42.7817413940772
1984-01-01,43.0770788593223
1984-02-01,43.2880341916403
1984-03-01,43.414607391031
1984-04-01,43.5833716568854
1984-05-01,43.6677537898125
1984-06-01,43.7521359227397
1984-07-01,43.9209001885941
1984-08-01,44.0474733879848
1984-09-01,44.1740465873756
1984-10-01,44.3428108532299
1984-11-01,44.4271929861571
1984-12-01,44.5115751190843
1985-01-01,44.5959572520114
1985-02-01,44.849103650793
1985-03-01,45.0600589831109
1985-04-01,45.1444411160381
1985-05-01,45.2288232489653
1985-06-01,45.355396448356
1985-07-01,45.4397785812832
1985-08-01,45.5241607142104
1985-09-01,45.6085428471375
1985-10-01,45.7773071129919
1985-11-01,45.9882624453098
1985-12-01,46.1992177776278
1986-01-01,46.3679820434821
1986-02-01,46.2835999105549
1986-03-01,46.0304535117734
1986-04-01,45.8616892459191
1986-05-01,45.9882624453098
1986-06-01,46.1570267111642
1986-07-01,46.1992177776278
1986-08-01,46.2414088440913
1986-09-01,46.4101731099457
1986-10-01,46.4945552428729
1986-11-01,46.5789373758
1986-12-01,46.7477016416544
1987-01-01,47.0008480404359
1987-02-01,47.1696123062903
1987-03-01,47.3383765721446
1987-04-01,47.5493319044625
1987-05-01,47.6759051038533
1987-06-01,47.8868604361712
1987-07-01,48.013433635562
1987-08-01,48.2243889678799
1987-09-01,48.3931532337343
1987-10-01,48.519726433125
1987-11-01,48.6884906989794
1987-12-01,48.7728728319066
1988-01-01,48.9416370977609
1988-02-01,49.0260192306881
1988-03-01,49.1525924300788
1988-04-01,49.447929895324
1988-05-01,49.5745030947147
1988-06-01,49.7854584270326
1988-07-01,49.9964137593506
1988-08-01,50.2073690916685
1988-09-01,50.4183244239865
1988-10-01,50.5870886898408
1988-11-01,50.7558529556952
1988-12-01,50.9246172215495
1989-01-01,51.1355725538674
1989-02-01,51.3043368197218
1989-03-01,51.5574832185033
1989-04-01,51.9372028166756
1989-05-01,52.1903492154571
1989-06-01,52.3591134813115
1989-07-01,52.5278777471658
1989-08-01,52.5278777471658
1989-09-01,52.6544509465566
1989-10-01,52.9075973453381
1989-11-01,53.118552677656
1989-12-01,53.2873169435104
1990-01-01,53.7936097410734
1990-02-01,54.0045650733914
1990-03-01,54.2577114721729
1990-04-01,54.3842846715636
1990-05-01,54.4686668044908
1990-06-01,54.8061953361995
1990-07-01,55.059341734981
1990-08-01,55.5234434660805
1990-09-01,55.9031630642528
1990-10-01,56.282882662425
1990-11-01,56.4094558618158
1990-12-01,56.6204111941337
1991-01-01,56.8313665264517
1991-02-01,56.8735575929153
1991-03-01,56.8735575929153
1991-04-01,57.000130792306
1991-05-01,57.211086124624
1991-06-01,57.3798503904783
1991-07-01,57.4642325234055
1991-08-01,57.6329967892598
1991-09-01,57.8017610551142
1991-10-01,57.8861431880414
1991-11-01,58.1392895868229
1991-12-01,58.3080538526772
1992-01-01,58.3502449191408
1992-02-01,58.4768181185316
1992-03-01,58.6877734508495
1992-04-01,58.8143466502403
1992-05-01,58.940919849631
1992-06-01,59.1096841154854
1992-07-01,59.2784483813397
1992-08-01,59.4050215807305
1992-09-01,59.5315947801212
1992-10-01,59.7847411789028
1992-11-01,59.9535054447571
1992-12-01,60.0378875776843
1993-01-01,60.2488429100022
1993-02-01,60.375416109393
1993-03-01,60.4597982423202
1993-04-01,60.6707535746381
1993-05-01,60.8395178404924
1993-06-01,60.881708906956
1993-07-01,60.9660910398832
1993-08-01,61.092664239274
1993-09-01,61.1770463722011
1993-10-01,61.4301927709827
1993-11-01,61.598957036837
1993-12-01,61.7255302362278
1994-01-01,61.7255302362278
1994-02-01,61.8942945020821
1994-03-01,62.0630587679365
1994-04-01,62.1052498344
1994-05-01,62.2318230337908
1994-06-01,62.4005872996452
1994-07-01,62.6115426319631
1994-08-01,62.8646890307446
1994-09-01,62.9912622301354
1994-10-01,63.033453296599
1994-11-01,63.2022175624533
1994-12-01,63.3287907618441
1995-01-01,63.4975550276984
1995-02-01,63.6663192935528
1995-03-01,63.7928924929435
1995-04-01,64.0460388917251
1995-05-01,64.1726120911158
1995-06-01,64.2991852905066
1995-07-01,64.3835674234337
1995-08-01,64.5101406228245
1995-09-01,64.5945227557517
1995-10-01,64.763287021606
1995-11-01,64.8476691545332
1995-12-01,64.9320512874604
1996-01-01,65.2695798191691
1996-02-01,65.3961530185598
1996-03-01,65.6071083508778
1996-04-01,65.8602547496593
1996-05-01,65.9868279490501
1996-06-01,66.1134011484408
1996-07-01,66.2399743478316
1996-08-01,66.3243564807588
1996-09-01,66.5353118130767
1996-10-01,66.7462671453946
1996-11-01,66.9572224777126
1996-12-01,67.1259867435669
1997-01-01,67.2525599429576
1997-02-01,67.3791331423484
1997-03-01,67.421324208812
1997-04-01,67.4635152752756
1997-05-01,67.4635152752756
1997-06-01,67.5900884746664
1997-07-01,67.6744706075935
1997-08-01,67.8432348734479
1997-09-01,68.0119991393022
1997-10-01,68.138572338693
1997-11-01,68.2229544716202
1997-12-01,68.2651455380838
1998-01-01,68.3495276710109
1998-02-01,68.3495276710109
1998-03-01,68.3495276710109
1998-04-01,68.4339098039381
1998-05-01,68.6026740697924
1998-06-01,68.6870562027196
1998-07-01,68.855820468574
1998-08-01,68.9402026015012
1998-09-01,68.9823936679647
1998-10-01,69.1511579338191
1998-11-01,69.2355400667462
1998-12-01,69.362113266137
1999-01-01,69.4886864655278
1999-02-01,69.4886864655278
1999-03-01,69.5308775319914
1999-04-01,69.9949792630908
1999-05-01,70.0371703295544
1999-06-01,70.0371703295544
1999-07-01,70.3325077947995
1999-08-01,70.5012720606539
1999-09-01,70.796609525899
1999-10-01,70.9231827252897
1999-11-01,71.0497559246805
1999-12-01,71.2185201905348
2000-01-01,71.4294755228528
2000-02-01,71.7248129880979
2000-03-01,72.1467236527338
2000-04-01,72.1045325862702
2000-05-01,72.2311057856609
2000-06-01,72.6530164502968
2000-07-01,72.8639717826147
2000-08-01,72.8639717826147
2000-09-01,73.243691380787
2000-10-01,73.3702645801778
2000-11-01,73.4968377795686
2000-12-01,73.6656020454229
2001-01-01,74.0875127100588
2001-02-01,74.2562769759131
2001-03-01,74.2984680423767
2001-04-01,74.4250412417674
2001-05-01,74.8047608399398
2001-06-01,74.9735251057941
2001-07-01,74.8469519064033
2001-08-01,74.8469519064033
2001-09-01,75.1422893716484
2001-10-01,74.9313340393305
2001-11-01,74.8891429728669
2001-12-01,74.8469519064033
2002-01-01,74.9735251057941
2002-02-01,75.1000983051848
2002-03-01,75.3110536375028
2002-04-01,75.6485821692115
2002-05-01,75.7329643021386
2002-06-01,75.7751553686022
2002-07-01,75.9439196344566
2002-08-01,76.1548749667745
2002-09-01,76.2814481661653
2002-10-01,76.4502124320196
2002-11-01,76.5767856314104
2002-12-01,76.7033588308012
2003-01-01,77.0408873625098
2003-02-01,77.4627980271457
2003-03-01,77.5893712265365
2003-04-01,77.2940337612914
2003-05-01,77.1674605619006
2003-06-01,77.2518426948278
2003-07-01,77.5049890936093
2003-08-01,77.842517625318
2003-09-01,78.0956640240995
2003-10-01,78.0112818911724
2003-11-01,78.0534729576359
2003-12-01,78.2644282899539
2004-01-01,78.6019568216626
2004-02-01,78.7707210875169
2004-03-01,78.9394853533713
2004-04-01,79.066058552762
2004-05-01,79.4035870844707
2004-06-01,79.6989245497158
2004-07-01,79.783306682643
2004-08-01,79.8254977491066
2004-09-01,80.0786441478881
2004-10-01,80.500554812524
2004-11-01,80.8802744106963
2004-12-01,80.8802744106963
2005-01-01,80.8380833442327
2005-02-01,81.1756118759414
2005-03-01,81.4709493411865
2005-04-01,81.724095739968
2005-05-01,81.6819046735044
2005-06-01,81.724095739968
2005-07-01,82.2303885375311
2005-08-01,82.7366813350941
2005-09-01,83.875840129611
2005-10-01,84.0024133290017
2005-11-01,83.5805026643658
2005-12-01,83.5805026643658
2006-01-01,84.0867954619289
2006-02-01,84.1289865283925
2006-03-01,84.2555597277832
2006-04-01,84.6774703924191
2006-05-01,84.9306167912006
2006-06-01,85.1415721235186
2006-07-01,85.605673854618
2006-08-01,85.9853934527903
2006-09-01,85.5634827881544
2006-10-01,85.1837631899821
2006-11-01,85.2259542564457
2006-12-01,85.6900559875452
2007-01-01,85.8322398815275
2007-02-01,86.1651273959252
2007-03-01,86.6131965217684
2007-04-01,86.8730934911842
2007-05-01,87.2321394667893
2007-06-01,87.4342346751499
2007-07-01,87.5899197104005
2007-08-01,87.6169219929372
2007-09-01,87.9882033778168
2007-10-01,88.2594919351776
2007-11-01,88.953113067839
2007-12-01,89.2109004839315
2008-01-01,89.5184733584511
2008-02-01,89.7349135294093
2008-03-01,90.0559875451972
2008-04-01,90.2644114135273
2008-05-01,90.7985503149563
2008-06-01,91.7499588637102
2008-07-01,92.4051861258897
2008-08-01,92.2676432492184
2008-09-01,92.3465405435053
2008-10-01,91.5525046726606
2008-11-01,89.9315238991296
2008-12-01,89.1910706826936
2009-01-01,89.4167928882738
2009-02-01,89.7425079213727
2009-03-01,89.6539066817992
2009-04-01,89.7441955640313
2009-05-01,89.8762536020623
2009-06-01,90.6221916571385
2009-07-01,90.5951893746018
2009-08-01,90.898543142475
2009-09-01,91.0740579789635
2009-10-01,91.3474560896476
2009-11-01,91.6533413215086
2009-12-01,91.7010172266124
2010-01-01,91.7605066303261
2010-02-01,91.6731711227465
2010-03-01,91.7035486906002
2010-04-01,91.724644223832
2010-05-01,91.6769683187282
2010-06-01,91.6385744482463
2010-07-01,91.8098701780885
2010-08-01,91.9440377694427
2010-09-01,92.0925503233945
2010-10-01,92.4132024285178
2010-11-01,92.6473628473907
2010-12-01,93.0194880535995
2011-01-01,93.3211541788142
2011-02-01,93.6211326613703
2011-03-01,94.1054861043722
2011-04-01,94.547226570246
2011-05-01,94.8480488741314
2011-06-01,94.8480488741314
2011-07-01,95.0965542556019
2011-08-01,95.396532738158
2011-09-01,95.6036908744942
2011-10-01,95.6682432061835
2011-11-01,95.8450237746659
2011-12-01,95.8678069505563
2012-01-01,96.1289696519659
2012-02-01,96.3344401456436
2012-03-01,96.5361134433395
2012-04-01,96.6964394959011
2012-05-01,96.4964538408637
2012-06-01,96.4167127252475
2012-07-01,96.4445588291135
2012-08-01,97.00485619175
2012-09-01,97.4676921908555
2012-10-01,97.7305425349236
2012-11-01,97.5664192863803
2012-12-01,97.5546057877705
2013-01-01,97.7478408721737
2013-02-01,98.2786044882856
2013-03-01,98.0022530029491
2013-04-01,97.7976263306007
2013-05-01,97.8381297544058
2013-06-01,98.0710244412848
2013-07-01,98.2629937936941
2013-08-01,98.4975761232316
2013-09-01,98.5347042617196
2013-10-01,98.5874430947991
2013-11-01,98.7692865912572
2013-12-01,99.0304492926668
2014-01-01,99.2705164608446
2014-02-01,99.3797913229852
2014-03-01,99.5827303526751
2014-04-01,99.7683710451149
2014-05-01,99.958230844201
2014-06-01,100.090288882232
2014-07-01,100.20293902969
2014-08-01,100.186906424434
2014-09-01,100.194078905732
2014-10-01,100.174249104495
2014-11-01,99.9856550374024
2014-12-01,99.6772383415536
2015-01-01,99.0422627912766
2015-02-01,99.2932996367349
2015-03-01,99.560790998114
2015-04-01,99.6645810216145
2015-05-01,99.9932494293658
2015-06-01,100.270022825367
2015-07-01,100.429083145935
2015-08-01,100.42866123527
2015-09-01,100.20293902969
2015-10-01,100.302088035879
2015-11-01,100.421910664636
2015-12-01,100.313901534489
2016-01-01,100.341747638355
2016-02-01,100.209689600324
2016-03-01,100.410519076691
2016-04-01,100.767033588308
2016-05-01,101.022289540413
2016-06-01,101.319314648316
2016-07-01,101.305391596383
2016-08-01,101.509596358067
2016-09-01,101.70916010244
2016-10-01,101.950914913276
2016-11-01,102.099427467228
2016-12-01,102.402781235101
2017-01-01,102.82680145306
2017-02-01,102.958015669762
2017-03-01,102.828489095719
2017-04-01,102.970672989701
2017-05-01,102.914980781969
2017-06-01,103.021724180122
2017-07-01,103.084588869153
2017-08-01,103.496373677837
2017-09-01,103.977773746187
2017-10-01,104.030512579266
2017-11-01,104.352430416384
2017-12-01,104.569292498006
2018-01-01,104.978123932039
2018-02-01,105.256163060034
2018-03-01,105.230004598826
2018-04-01,105.459524000388
2018-05-01,105.747688984334
2018-06-01,105.973833100579
2018-07-01,106.102937763958
2018-08-01,106.281405975099
2018-09-01,106.431606171709
2018-10-01,106.649312074661
2018-11-01,106.600792348228
2018-12-01,106.596995152246
2019-01-01,106.553538353789
2019-02-01,106.819763983174
2019-03-01,107.205390330651
2019-04-01,107.563170574263
2019-05-01,107.657678563141
2019-06-01,107.75682756933
2019-07-01,108.045836374606
2019-08-01,108.133171882186
2019-09-01,108.259323170912
2019-10-01,108.52765835362
2019-11-01,108.778695199079
2019-12-01,109.040279811153
2020-01-01,109.198918221056
2020-02-01,109.295957673922
2020-03-01,108.833121674817
2020-04-01,107.967782901648
2020-05-01,107.911246872587
2020-06-01,108.521329693651
2020-07-01,109.157992886586
2020-08-01,109.562183303307
2020-09-01,109.784952134235
2020-10-01,109.833893771333
2020-11-01,110.041473818334
